filename,NOSE_x,NOSE_yNOSE_score,LEFT_EYE_x,LEFT_EYE_yLEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_yRIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_yLEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_yRIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_yLEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_yRIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_yLEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_yRIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_yLEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_yRIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_yLEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_yRIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_yLEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_yRIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_yLEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_yRIGHT_ANKLE_score,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,pose_no,pose_name
"hip/tf.Tensor(
[[[235 239 238]
  [235 239 238]
  [235 240 236]
  ...
  [253 254 240]
  [253 254 240]
  [253 254 240]]

 [[235 239 238]
  [235 239 238]
  [235 240 236]
  ...
  [252 253 239]
  [252 253 239]
  [252 253 239]]

 [[235 239 238]
  [235 239 238]
  [235 240 236]
  ...
  [253 254 240]
  [253 254 240]
  [253 254 240]]

 ...

 [[188 198 199]
  [187 197 198]
  [188 198 199]
  ...
  [156 150 136]
  [161 155 141]
  [168 162 146]]

 [[188 198 199]
  [187 197 198]
  [188 198 199]
  ...
  [156 153 138]
  [156 150 136]
  [160 154 138]]

 [[188 198 199]
  [187 197 198]
  [188 198 199]
  ...
  [162 159 144]
  [157 151 137]
  [156 150 134]]], shape=(1280, 720, 3), dtype=uint8)",307.0,358.0,0.696712,319.0,345.0,0.62642217,289.0,349.0,0.7675402,348.0,353.0,0.7812052,285.0,366.0,0.6370419,399.0,425.0,0.6039189,265.0,435.0,0.7948165,501.0,526.0,0.8468002,194.0,532.0,0.8356855,418.0,599.0,0.6428338,220.0,565.0,0.27359304,370.0,656.0,0.79661244,282.0,656.0,0.82895494,375.0,868.0,0.73389983,275.0,861.0,0.8616246,385.0,1072.0,0.80438983,270.0,1044.0,0.84655195,0,hip
"hip/tf.Tensor(
[[[235 239 238]
  [235 239 238]
  [235 240 236]
  ...
  [253 254 240]
  [253 254 240]
  [253 254 240]]

 [[235 239 238]
  [235 239 238]
  [235 240 236]
  ...
  [252 253 239]
  [252 253 239]
  [252 253 239]]

 [[235 239 238]
  [235 239 238]
  [235 240 236]
  ...
  [253 254 240]
  [253 254 240]
  [253 254 240]]

 ...

 [[188 198 199]
  [187 197 198]
  [188 198 199]
  ...
  [156 150 136]
  [161 155 141]
  [168 162 146]]

 [[188 198 199]
  [187 197 198]
  [188 198 199]
  ...
  [156 153 138]
  [156 150 136]
  [160 154 138]]

 [[188 198 199]
  [187 197 198]
  [188 198 199]
  ...
  [162 159 144]
  [157 151 137]
  [156 150 134]]], shape=(1280, 720, 3), dtype=uint8)",307.0,358.0,0.70069724,319.0,345.0,0.6312099,289.0,349.0,0.7640346,348.0,354.0,0.7758957,285.0,366.0,0.6336421,399.0,426.0,0.6061113,265.0,435.0,0.7963708,501.0,526.0,0.848398,194.0,531.0,0.8293691,418.0,600.0,0.6381556,221.0,567.0,0.29556257,370.0,656.0,0.7948278,282.0,656.0,0.82799435,375.0,868.0,0.7447187,275.0,861.0,0.8620769,385.0,1072.0,0.8015189,270.0,1044.0,0.84163487,0,hip
"hip/tf.Tensor(
[[[235 239 238]
  [235 239 238]
  [235 239 238]
  ...
  [253 254 240]
  [253 254 240]
  [253 254 240]]

 [[235 239 238]
  [235 239 238]
  [235 239 238]
  ...
  [252 253 239]
  [252 253 239]
  [252 253 239]]

 [[235 239 238]
  [235 239 238]
  [235 239 238]
  ...
  [253 254 240]
  [253 254 240]
  [253 254 240]]

 ...

 [[191 196 199]
  [190 195 198]
  [191 196 199]
  ...
  [156 150 136]
  [161 155 141]
  [168 162 146]]

 [[191 196 199]
  [190 195 198]
  [191 196 199]
  ...
  [156 153 138]
  [156 150 136]
  [160 154 138]]

 [[191 196 199]
  [190 195 198]
  [191 196 199]
  ...
  [162 159 144]
  [157 151 137]
  [156 150 134]]], shape=(1280, 720, 3), dtype=uint8)",307.0,358.0,0.7071185,319.0,345.0,0.6299494,289.0,348.0,0.75875026,348.0,354.0,0.77369463,285.0,366.0,0.6333754,399.0,426.0,0.62081814,265.0,435.0,0.8024128,501.0,526.0,0.8501325,194.0,530.0,0.82903373,418.0,600.0,0.63351065,221.0,567.0,0.310005,371.0,656.0,0.7936515,282.0,656.0,0.8289884,375.0,868.0,0.75218135,275.0,861.0,0.8584618,385.0,1071.0,0.80089694,271.0,1044.0,0.8391814,0,hip
"hip/tf.Tensor(
[[[235 239 238]
  [235 239 238]
  [234 240 238]
  ...
  [253 254 240]
  [253 254 240]
  [253 254 240]]

 [[235 239 238]
  [235 239 238]
  [234 240 238]
  ...
  [252 253 239]
  [252 253 239]
  [252 253 239]]

 [[235 239 238]
  [235 239 238]
  [234 240 238]
  ...
  [253 254 240]
  [253 254 240]
  [253 254 240]]

 ...

 [[191 196 199]
  [190 195 198]
  [191 196 199]
  ...
  [156 150 136]
  [161 155 141]
  [168 162 146]]

 [[191 196 199]
  [190 195 198]
  [191 196 199]
  ...
  [156 153 138]
  [156 150 136]
  [160 154 138]]

 [[191 196 199]
  [190 195 198]
  [191 196 199]
  ...
  [162 159 144]
  [157 151 137]
  [156 150 134]]], shape=(1280, 720, 3), dtype=uint8)",306.0,358.0,0.70703816,319.0,345.0,0.6224046,289.0,348.0,0.7569534,348.0,354.0,0.77342314,285.0,366.0,0.6343085,399.0,426.0,0.6250732,265.0,435.0,0.8050262,501.0,526.0,0.84819645,193.0,530.0,0.8273117,419.0,600.0,0.6280638,221.0,569.0,0.33007678,371.0,657.0,0.79284596,282.0,656.0,0.8313996,375.0,868.0,0.7546699,275.0,861.0,0.85515714,385.0,1071.0,0.7975806,271.0,1044.0,0.8388836,0,hip
"hip/tf.Tensor(
[[[233 238 234]
  [233 238 234]
  [234 239 235]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 [[233 238 234]
  [233 238 234]
  [233 238 234]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 [[233 238 234]
  [233 238 234]
  [233 238 234]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 ...

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [149 150 142]
  [155 156 148]
  [166 167 159]]

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [149 152 145]
  [148 151 144]
  [155 158 151]]

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [156 159 152]
  [148 151 144]
  [146 149 142]]], shape=(1280, 720, 3), dtype=uint8)",308.0,358.0,0.6853736,321.0,345.0,0.66553307,291.0,347.0,0.7354074,348.0,355.0,0.74818873,285.0,365.0,0.63856906,399.0,426.0,0.61856294,264.0,435.0,0.79713356,501.0,527.0,0.8446275,191.0,530.0,0.8510729,419.0,601.0,0.6592648,221.0,570.0,0.34035608,369.0,659.0,0.78168356,281.0,659.0,0.8160934,376.0,870.0,0.7624637,275.0,861.0,0.8668504,385.0,1074.0,0.8063642,270.0,1045.0,0.83239704,0,hip
"hip/tf.Tensor(
[[[240 242 241]
  [240 242 241]
  [240 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[240 242 241]
  [240 242 241]
  [240 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[240 242 241]
  [240 242 241]
  [240 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[187 197 196]
  [186 196 195]
  [186 196 195]
  ...
  [158 151 141]
  [167 158 149]
  [173 163 154]]

 [[187 197 196]
  [186 196 195]
  [186 196 195]
  ...
  [159 152 144]
  [159 150 141]
  [162 153 144]]

 [[187 197 196]
  [186 196 195]
  [186 196 195]
  ...
  [164 157 149]
  [156 147 138]
  [156 147 138]]], shape=(1280, 720, 3), dtype=uint8)",361.0,337.0,0.6062744,367.0,317.0,0.5354124,340.0,316.0,0.49417496,358.0,326.0,0.5301192,299.0,326.0,0.57579184,408.0,428.0,0.8454355,236.0,411.0,0.82705,444.0,540.0,0.336787,137.0,511.0,0.74410105,396.0,596.0,0.61281097,240.0,588.0,0.70153964,375.0,656.0,0.8461485,287.0,648.0,0.84462005,364.0,870.0,0.6039116,270.0,884.0,0.7880138,369.0,1063.0,0.7845693,254.0,1119.0,0.8622385,0,hip
"hip/tf.Tensor(
[[[233 238 234]
  [233 238 234]
  [234 239 235]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 [[233 238 234]
  [233 238 234]
  [233 238 234]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 [[233 238 234]
  [233 238 234]
  [233 238 234]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 ...

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [149 150 142]
  [155 156 148]
  [166 167 159]]

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [149 152 145]
  [148 151 144]
  [155 158 151]]

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [156 159 152]
  [148 151 144]
  [146 149 142]]], shape=(1280, 720, 3), dtype=uint8)",308.0,357.0,0.69008255,321.0,345.0,0.6698839,291.0,347.0,0.7330109,345.0,355.0,0.59774965,285.0,365.0,0.6323223,399.0,426.0,0.6195158,264.0,439.0,0.68465835,501.0,527.0,0.84683156,190.0,531.0,0.85141027,419.0,600.0,0.6644487,221.0,570.0,0.34171417,370.0,660.0,0.817618,281.0,660.0,0.8083474,376.0,871.0,0.76219225,275.0,863.0,0.85358554,385.0,1073.0,0.8040657,270.0,1045.0,0.8404509,0,hip
"hip/tf.Tensor(
[[[233 238 234]
  [233 238 234]
  [234 239 235]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 [[233 238 234]
  [233 238 234]
  [233 238 234]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 [[233 238 234]
  [233 238 234]
  [233 238 234]
  ...
  [252 252 240]
  [252 252 240]
  [252 252 240]]

 ...

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [149 150 142]
  [155 156 148]
  [166 167 159]]

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [149 152 145]
  [148 151 144]
  [155 158 151]]

 [[190 195 198]
  [189 194 197]
  [190 195 198]
  ...
  [156 159 152]
  [148 151 144]
  [146 149 142]]], shape=(1280, 720, 3), dtype=uint8)",308.0,357.0,0.69146115,321.0,345.0,0.671176,291.0,347.0,0.73053384,345.0,355.0,0.6005162,285.0,365.0,0.632496,399.0,426.0,0.61748004,264.0,439.0,0.6840707,501.0,527.0,0.8466651,190.0,531.0,0.85083085,419.0,600.0,0.66335154,221.0,570.0,0.33896643,370.0,660.0,0.8174404,281.0,660.0,0.8087039,376.0,871.0,0.7617561,275.0,863.0,0.85279036,385.0,1073.0,0.8046718,270.0,1045.0,0.83882254,0,hip
"hip/tf.Tensor(
[[[230 230 230]
  [239 239 239]
  [247 247 247]
  ...
  [253 255 249]
  [253 255 249]
  [253 255 249]]

 [[242 242 242]
  [242 242 242]
  [243 243 243]
  ...
  [253 255 249]
  [253 255 249]
  [253 255 249]]

 [[247 247 247]
  [245 245 245]
  [245 245 245]
  ...
  [253 255 249]
  [253 255 249]
  [253 255 249]]

 ...

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [158 144 135]
  [162 145 135]
  [165 148 138]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [162 151 145]
  [161 146 139]
  [159 145 136]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [169 158 152]
  [163 150 144]
  [158 143 136]]], shape=(1280, 720, 3), dtype=uint8)",332.0,236.0,0.789756,348.0,216.0,0.8153255,308.0,217.0,0.6808729,362.0,231.0,0.7759766,275.0,231.0,0.8353813,412.0,347.0,0.94674736,197.0,344.0,0.86420435,501.0,465.0,0.8448653,54.0,439.0,0.8620826,415.0,507.0,0.65337586,161.0,463.0,0.3406894,365.0,663.0,0.9164604,243.0,662.0,0.91158634,399.0,959.0,0.8089564,234.0,963.0,0.8525051,419.0,1214.0,0.8086816,230.0,1252.0,0.8757472,0,hip
"hip/tf.Tensor(
[[[230 230 230]
  [239 239 239]
  [247 247 247]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[242 242 242]
  [242 242 242]
  [243 243 243]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[247 247 247]
  [245 245 245]
  [245 245 245]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [158 144 135]
  [162 145 135]
  [165 148 138]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [162 151 145]
  [161 146 139]
  [159 145 136]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [169 158 152]
  [163 150 144]
  [158 143 136]]], shape=(1280, 720, 3), dtype=uint8)",339.0,234.0,0.7518105,352.0,215.0,0.8508831,311.0,216.0,0.7722932,362.0,228.0,0.8063994,278.0,228.0,0.7877496,416.0,347.0,0.92357075,199.0,343.0,0.8790847,504.0,460.0,0.85355836,55.0,439.0,0.8657846,415.0,505.0,0.5596398,163.0,456.0,0.3130307,368.0,663.0,0.91772884,245.0,661.0,0.91066504,399.0,960.0,0.80335116,236.0,959.0,0.87904286,419.0,1214.0,0.8038845,229.0,1248.0,0.9000909,0,hip
"hip/tf.Tensor(
[[[230 230 230]
  [239 239 239]
  [247 247 247]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[242 242 242]
  [242 242 242]
  [243 243 243]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[247 247 247]
  [245 245 245]
  [245 245 245]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [158 144 135]
  [162 145 135]
  [165 148 138]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [162 151 145]
  [161 146 139]
  [159 145 136]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [169 158 152]
  [163 150 144]
  [158 143 136]]], shape=(1280, 720, 3), dtype=uint8)",339.0,234.0,0.7449573,352.0,215.0,0.8516382,311.0,216.0,0.76440215,362.0,228.0,0.79747504,278.0,228.0,0.7842251,416.0,347.0,0.9229243,199.0,343.0,0.8816915,504.0,461.0,0.85546696,55.0,440.0,0.86089987,416.0,505.0,0.5569363,163.0,457.0,0.32472566,369.0,663.0,0.91802067,246.0,662.0,0.9154104,398.0,959.0,0.813429,236.0,959.0,0.87893736,419.0,1213.0,0.8082218,230.0,1247.0,0.90537864,0,hip
"hip/tf.Tensor(
[[[228 230 227]
  [237 239 236]
  [245 247 244]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[240 242 239]
  [240 242 239]
  [241 243 240]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[245 247 244]
  [243 245 242]
  [243 245 242]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [158 144 135]
  [163 146 136]
  [166 149 139]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [161 150 144]
  [161 146 139]
  [159 145 136]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [169 158 152]
  [163 150 144]
  [158 143 136]]], shape=(1280, 720, 3), dtype=uint8)",344.0,236.0,0.7291719,358.0,215.0,0.7411802,320.0,215.0,0.5948353,365.0,226.0,0.8481968,283.0,227.0,0.784175,422.0,342.0,0.85868347,205.0,338.0,0.8572248,510.0,453.0,0.8075074,57.0,440.0,0.87834656,418.0,508.0,0.5781786,167.0,448.0,0.36255842,371.0,661.0,0.86875165,250.0,659.0,0.9021369,397.0,954.0,0.852133,239.0,959.0,0.9025495,419.0,1211.0,0.8519629,232.0,1239.0,0.8209765,0,hip
"hip/tf.Tensor(
[[[228 230 227]
  [237 239 236]
  [245 247 244]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[240 242 239]
  [240 242 239]
  [241 243 240]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[245 247 244]
  [243 245 242]
  [243 245 242]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [158 145 136]
  [163 146 136]
  [166 150 137]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [162 152 143]
  [160 147 138]
  [159 145 134]]

 [[196 201 197]
  [196 201 197]
  [196 201 197]
  ...
  [169 160 153]
  [163 150 142]
  [157 144 135]]], shape=(1280, 720, 3), dtype=uint8)",346.0,236.0,0.58053577,359.0,216.0,0.41737446,321.0,216.0,0.5712584,369.0,227.0,0.8715967,284.0,227.0,0.8135325,422.0,345.0,0.92866665,208.0,337.0,0.85514563,515.0,452.0,0.7840146,60.0,440.0,0.8874817,418.0,505.0,0.603964,165.0,465.0,0.3048868,373.0,660.0,0.8907955,250.0,658.0,0.8078174,397.0,955.0,0.8240702,240.0,963.0,0.9039473,419.0,1211.0,0.85431397,232.0,1243.0,0.77231646,0,hip
"hip/tf.Tensor(
[[[238 243 239]
  [238 243 239]
  [238 243 239]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 243 239]
  [238 243 239]
  [238 243 239]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 243 239]
  [238 243 239]
  [238 243 239]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[187 197 196]
  [186 196 195]
  [186 196 195]
  ...
  [158 151 141]
  [167 158 149]
  [173 163 154]]

 [[187 197 196]
  [186 196 195]
  [186 196 195]
  ...
  [159 152 144]
  [159 150 141]
  [162 153 144]]

 [[187 197 196]
  [186 196 195]
  [186 196 195]
  ...
  [164 157 149]
  [156 147 138]
  [156 147 138]]], shape=(1280, 720, 3), dtype=uint8)",361.0,337.0,0.6083119,367.0,317.0,0.55027986,340.0,316.0,0.48829135,358.0,326.0,0.53016424,299.0,325.0,0.5764292,408.0,429.0,0.84552187,236.0,411.0,0.8273022,444.0,540.0,0.3369628,137.0,511.0,0.74280334,396.0,597.0,0.61827755,240.0,587.0,0.70318854,375.0,656.0,0.844732,287.0,648.0,0.84319115,364.0,870.0,0.6120242,270.0,884.0,0.7875817,369.0,1063.0,0.7828566,254.0,1119.0,0.86314476,0,hip
"hip/tf.Tensor(
[[[242 243 237]
  [244 245 239]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[241 242 236]
  [243 244 238]
  [245 246 240]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[243 244 238]
  [245 246 240]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[198 200 197]
  [197 199 196]
  [197 199 196]
  ...
  [155 145 135]
  [161 147 134]
  [165 152 136]]

 [[198 200 197]
  [197 199 196]
  [197 199 196]
  ...
  [160 151 142]
  [160 148 136]
  [158 146 132]]

 [[198 200 197]
  [197 199 196]
  [197 199 196]
  ...
  [167 158 149]
  [160 150 140]
  [156 144 132]]], shape=(1280, 720, 3), dtype=uint8)",352.0,235.0,0.80358994,366.0,214.0,0.7947631,328.0,214.0,0.7737607,376.0,226.0,0.8387346,291.0,226.0,0.8501524,435.0,346.0,0.9419341,220.0,341.0,0.8483509,543.0,462.0,0.8548723,75.0,446.0,0.8143486,427.0,506.0,0.65981925,163.0,492.0,0.46187153,383.0,648.0,0.92424834,262.0,647.0,0.91428655,395.0,947.0,0.86658585,248.0,956.0,0.93943655,419.0,1208.0,0.8998666,234.0,1238.0,0.7815902,0,hip
"hip/tf.Tensor(
[[[242 243 237]
  [244 245 239]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[241 242 236]
  [243 244 238]
  [245 246 240]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[243 244 238]
  [245 246 240]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [157 144 135]
  [163 146 136]
  [166 150 137]]

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [160 150 141]
  [159 146 137]
  [159 145 134]]

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [167 158 151]
  [162 149 141]
  [157 144 135]]], shape=(1280, 720, 3), dtype=uint8)",351.0,235.0,0.81501794,365.0,214.0,0.80766714,327.0,214.0,0.756097,377.0,227.0,0.8383676,291.0,227.0,0.85586023,436.0,347.0,0.9370916,219.0,344.0,0.87243235,546.0,463.0,0.8376633,77.0,447.0,0.84266484,427.0,506.0,0.67642015,167.0,506.0,0.46760234,383.0,651.0,0.9193313,263.0,649.0,0.91559553,394.0,947.0,0.87236845,250.0,955.0,0.9359069,419.0,1207.0,0.90044683,234.0,1235.0,0.80460554,0,hip
"hip/tf.Tensor(
[[[242 243 237]
  [244 245 239]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[241 242 236]
  [243 244 238]
  [245 246 240]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[243 244 238]
  [245 246 240]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [157 144 135]
  [163 146 136]
  [166 150 137]]

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [160 150 141]
  [159 146 137]
  [159 145 134]]

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [167 158 151]
  [162 149 141]
  [157 144 135]]], shape=(1280, 720, 3), dtype=uint8)",350.0,234.0,0.8151021,365.0,213.0,0.81880885,326.0,213.0,0.7409475,381.0,227.0,0.7294769,292.0,228.0,0.8551141,440.0,347.0,0.9234404,221.0,344.0,0.8804835,547.0,464.0,0.8233621,79.0,447.0,0.8545405,428.0,507.0,0.6575461,168.0,505.0,0.47021616,384.0,652.0,0.9186556,264.0,650.0,0.9216613,394.0,948.0,0.8739686,250.0,954.0,0.9388951,419.0,1208.0,0.9020072,234.0,1234.0,0.81886613,0,hip
"hip/tf.Tensor(
[[[242 243 237]
  [244 245 239]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[241 242 236]
  [243 244 238]
  [245 246 240]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[243 244 238]
  [245 246 240]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [157 144 135]
  [163 146 136]
  [166 150 137]]

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [160 150 141]
  [159 146 137]
  [159 145 134]]

 [[199 201 198]
  [198 200 197]
  [198 200 197]
  ...
  [167 158 151]
  [162 149 141]
  [157 144 135]]], shape=(1280, 720, 3), dtype=uint8)",351.0,234.0,0.8149915,365.0,213.0,0.811021,326.0,214.0,0.7440497,381.0,227.0,0.70690787,292.0,228.0,0.85513395,440.0,346.0,0.9188159,222.0,343.0,0.8817508,548.0,464.0,0.82117784,79.0,447.0,0.8541999,426.0,507.0,0.6522647,169.0,506.0,0.4828763,385.0,649.0,0.9236852,265.0,647.0,0.9242195,394.0,945.0,0.87115675,251.0,952.0,0.9361,419.0,1208.0,0.90113693,234.0,1234.0,0.81587625,0,hip
"hip/tf.Tensor(
[[[242 243 237]
  [244 245 239]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[241 242 236]
  [243 244 238]
  [245 246 240]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[243 244 238]
  [245 246 240]
  [246 247 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[196 202 198]
  [195 201 197]
  [195 201 197]
  ...
  [157 144 135]
  [163 146 136]
  [166 150 137]]

 [[196 202 198]
  [195 201 197]
  [195 201 197]
  ...
  [160 150 141]
  [159 146 137]
  [159 145 134]]

 [[196 202 198]
  [195 201 197]
  [195 201 197]
  ...
  [167 158 151]
  [162 149 141]
  [157 144 135]]], shape=(1280, 720, 3), dtype=uint8)",351.0,234.0,0.81113267,364.0,213.0,0.7906852,326.0,214.0,0.74570966,377.0,227.0,0.84358066,292.0,228.0,0.8548815,440.0,346.0,0.9159555,223.0,342.0,0.87962884,548.0,464.0,0.80984044,80.0,448.0,0.8561841,427.0,508.0,0.64805925,169.0,505.0,0.46450928,385.0,648.0,0.92226636,265.0,646.0,0.9251185,393.0,944.0,0.86617595,252.0,953.0,0.9325939,419.0,1207.0,0.9006991,234.0,1235.0,0.8181684,0,hip
"hip/tf.Tensor(
[[[246 245 240]
  [247 246 241]
  [248 247 242]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[245 244 239]
  [246 245 240]
  [247 246 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[246 245 240]
  [247 246 241]
  [248 247 242]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[196 202 200]
  [195 201 199]
  [195 201 199]
  ...
  [157 144 135]
  [163 146 136]
  [166 150 137]]

 [[196 202 200]
  [195 201 199]
  [195 201 199]
  ...
  [160 150 141]
  [159 146 137]
  [159 145 134]]

 [[196 202 200]
  [195 201 199]
  [195 201 199]
  ...
  [167 158 151]
  [162 149 141]
  [157 144 135]]], shape=(1280, 720, 3), dtype=uint8)",351.0,234.0,0.81076956,364.0,213.0,0.78836906,326.0,214.0,0.7558041,376.0,227.0,0.84645855,292.0,227.0,0.85387254,440.0,346.0,0.9117482,222.0,343.0,0.8867934,548.0,464.0,0.8023299,80.0,448.0,0.8662609,427.0,508.0,0.6359137,169.0,507.0,0.5187354,386.0,649.0,0.92228955,266.0,648.0,0.9244466,393.0,943.0,0.8584652,252.0,953.0,0.9345182,419.0,1206.0,0.9036389,234.0,1235.0,0.8120542,0,hip
